  12.000   17.000    0.530   12.000   17.000    5.691
  13.000   17.000    0.526   13.000   17.000    5.698
  14.000   17.000    0.508   14.000   17.000    5.691
  15.000   17.000    0.484   15.000   17.000    5.686
  16.000   17.000    0.450   16.000   17.000    5.697
  17.000   17.000    0.408   17.000   17.000    5.690
  18.000   17.000    0.359   18.000   17.000    5.690
  19.000   17.000    0.300   19.000   17.000    5.702
  20.000   17.000    0.235   20.000   17.000    5.695
  21.000   17.000    0.165   21.000   17.000    5.675
  22.000   17.000    0.096   22.000   17.000    5.639
  23.000   17.000    0.046   23.000   17.000    5.588
  24.000   17.000    0.059   24.000   17.000    5.560
  25.000   17.000    0.150   25.000   17.000    5.556
  26.000   17.000    0.252   26.000   17.000    5.554
  27.000   17.000    0.339   27.000   17.000    5.538
  28.000   17.000    0.408   28.000   17.000    5.602
  29.000   17.000    0.457   29.000   17.000    5.663
  30.000   17.000    0.492   30.000   17.000    5.696
   0.000   18.000    0.135    0.000   18.000    5.685
